Wikipedia movie ID,Merged Content,Predicted Label
286836,Sue tells Juey that the family cannot stay long at their present lodging because there are too many of them,3
286836,The next day Sue and Jude return to their lodging to find that Juey has killed his half-siblings and committed suicide,0
286836,His suicide note says the reason,0
286836,"""Becos we were to menny",3
286836,""" Each of the couple falls into a deep depression after the deaths of their children",0
286836,Turning to the religion she previously rejected,0
286836,Sue comes to believe that God has judged and punished the couple for not having married,0
286836,She decides to return to Phillotson,3
286836,although she finds him sexually repugnant,3
286836,as he is her true husband in the eyes of God,3
286836,A year after the death of their children,0
286836,Jude and Sue happen to meet when separately visiting the tombstones of their children,3
286836,They both look worse for wear,0
286836,Jude demands that Sue tell him whether she still loves him,2
286836,she walks away from Jude to return to Phillotson,3
286836,"""We are man and wife",3
286836,if ever two people were on this earth,3
14055139,This is the story of a depressed man who comes into a town with no future,0
14055139,The title character  wanders into a small sleepy town with the intent to kill himself,4
14055139,When the townspeople learn of his plan,3
14055139,Julian becomes a minor celebrity,3
14055139,and is offered all sorts of free perks since this is the most exciting thing to ever happen in that town,1
14055139,Julian gets attached to the town and decides life is worth living after all,1
14055139,much to the annoyance of the townspeople who decide to set into motion plans for his suicide,3
14055139,assisted or forced if need be,0
14055139,as long as he keeps his word and carries through with his original plans,3
14055139,much to his desperation and anger,3
14055139,Julian is a man with no goals except to kill himself at the beginning of the movie,3
14055139,He is treated with suspicion,3
14055139,then sympathy once he explains his goal,3
14055139,who says that she's been waiting her entire life for him,3
14055139,She rekindles within him the desire to live and experience love,2
14055139,Julian awakens to find the bed empty and a letter from Sarah,0
14055139,He rushes to the bridge out of town,3
14055139,knowing that it is too late,0
14055139,"explaining that she wants to see Julian ""on the other side""",3
14055139,Julian's mental condition is not helped by the townsfolks' cruelty,3
14055139,"forcing him to ""keep his promise"" on killing himself",3
14055139,"many of the townspeople have tried to ""assist"" him with his suicide",3
14055139,the barber offering a quick,3
14055139,bloody death with a straight razor,0
14055139,the hotel manager showing off his multiple rifles,3
14055139,and the town sheriff expounding on the joy of death and killing,3
14055139,The film ends with Julian walking out of town,3
14055139,dressed in a suit and tie,3
14055139,"""supervised"" by the town sheriff",3
14055139,mayor and barber so as to make sure he does not run away,3
14055139,It is assumed that he kills himself shortly afterwards,3
14055139,"fulfilling his dream of ""going to the sea""",0
25871790,"{{Plot}} Smith is an 18-year-old film student who identifies sexually as ""undeclared"" with a strong sexual appetite",3
25871790,He has been having strange dreams,4
25871790,He is going to college with his best friend,3
25871790,whom he has known since junior high,3
25871790,"Smith finds a note saying that he is the ""chosen son""",3
25871790,regretting that Thor is straight,0
25871790,Stella goes to a party with Smith,3
25871790,but hooks up with another girl,3
25871790,He recognizes Lorelei as one of the people in his dream,4
25871790,but he is distracted when a red-haired girl from his dream vomits on his shoe,3
25871790,but Smith gets picked up by London,3
25871790,but to Smith's regret she does not want to be with him except during the sex,3
25871790,Smith visits a nude beach,4
25871790,and meets a man named Hunter,3
25871790,They start to have sex,3
25871790,but Smith is disappointed to hear that Hunter is married,0
25871790,Stella discovers that Lorelei is not only insatiable,3
25871790,but also a witch with rejection issues,3
25871790,Stella keeps trying to dump her,3
25871790,but has difficulty as the witch takes over Smith's body,3
25871790,and later tries to strangle her in the washroom,3
25871790,Stella saves herself by spraying water on the witch,3
25871790,causing her to burn up,3
25871790,Smith continues to dream about the red-haired girl,4
25871790,they are both pursued by people wearing animal masks,4
25871790,Smith finds out that the girl was killed,0
25871790,and her head was cut off,3
25871790,He later meets her twin sister,3
25871790,who says that she was kidnapped many years ago by men wearing animal masks,4
25871790,He also meets the guy from the earlier party,3
25871790,and learns his name is Oliver,3
25871790,He is gay and wants to go on a date with Smith,3
25871790,Smith walks in on Thor and his best friend Rex wrestling in their underwear,3
25871790,Though they are calling each other gay,3
25871790,Stella explains that only straight guys can get away with that,3
25871790,London seduces Rex and convinces him to have a three-way with Smith for his 19th birthday,3
25871790,The animal-masked people finally capture Smith,3
25871790,They are bundled into a van to be driven to meet the head of a secret cult,3
25871790,Smith finds out that it is his father,3
25871790,and London is his half-sister,3
25871790,"and the perpetually stoned ""Messiah"" hook up to pursue the van",3
25871790,Oliver has powers like Lorelei's,3
25871790,but uses them for good,0
25871790,It turns out that meeting Oliver wasn't chance,3
25871790,He was looking for Smith to protect him,3
25871790,The Messiah was only acting stoned,3
25871790,He's also there to protect Smith,3
25871790,The animal-masked people turn out to be Thor,3
25871790,They must get London and Smith to a secret underground shelter to survive the explosion of dozens of nuclear bombs,4
25871790,Anyone not in the cult will be annihilated,3
25871790,and the cult will take over the world with Smith as its leader,3
25871790,The Messiah tries to run the van off the road,3
25871790,and both vehicles scream towards a bridge that is out,3
25871790,Smith's father presses a button and the whole Earth explodes,3
25871790,including the cult's underground shelter,3
10491313,The Moss family decides to move from the inner city of Calgary to a suburban area called Evergreen to satisfy Ann Moss's desire of living in a new house,3
